NJT,"NETJET INTERNATIONAL (EAST GRANBY, CT)"
NJU,NETJETS AIR TRANSPORT UK LIMITED
NJZ,"CORPORATE AIR TRAVEL, LLC"
NKA,ANKA AVIATION CARGO
NKP,ABAKAN AIR
NKS,"SPIRIT AIRLINES, INC."
NKT,"NORTH COUNTRY AVIATION, INC. (GAYLORD, MI)"
NKY,"AEROMONKY, S.A. DE C.V."
NKZ,AEROKUZBASS LTD
NLA,"PENINSULA AIRWAYS, INC. (ANCHORAGE, AK)"
NLE,FAA-WJH TECHNICAL CENTER AIR SHUTTLE PROGRAM
NLF,WESTAIR AVIATION INC.
NLI,NORTHERN AIR CHARTER (P.R.) INC.
NLJ,"NEW LOONG JET CO., LTD."
NLM,NO LIMITS AIR
NLW,NILE WINGS AVIATION SERVICES
NMA,NESMA AIRLINES
NMB,AIR NAMIBIA (PTY) LTD
NMD,NOMAD AVIATION (PTY) LTD T/A BAY AIR AVIATION
NME,NAMASTE AIR PVT. LTD
NMG,"GENGHIS KHAN AIRLINES CO., LTD."
NMI,"PACIFIC WINGS (PAIA, HI)"
NML,GAMBIA NEW MILLENNIUM AIR
NMR,NAMIBIA RESCUE SERVICES
NOA,"NATIONAL OCEANIC & ATMOSPHERIC ADMINISTRATION (TAMPA, FL)"
NOF,FONNAFLY SJO AS
NOH,"32 (TR) SQUADRON, RAF NORTHOLT"
NOJ,NOVAJET (2106701 ONTARIO INC.)
NOK,"NOK AIRLINES PUBLIC CO., LTD"
NOL,NATIONAL OVERSEAS AIRLINES COMPANY
NOR,BRISTOW NORWAY AS
NOS,NEOS S.P.A.
NOT,LINEA AEREA COSTA NORTE S.A.
NOU,NORDIC UNMANNED AS
NOV,NOVA AIRWAYS
NOW,ROYAL NORWEGIAN AIR FORCE
NOZ,NORWEGIAN AIR SHUTTLE AOC AS
NPG,SUPERNOVA AIRLINES LLC
NPL,AIR NEPAL INTERNATIONAL
NPR,AIR NAPIER LIMITED
NPT,WEST ATLANTIC UK LIMITED
NQN,GRUPO LASA SRL
NRA,NOAR LINHAS AEREAS
NRD,AVIA GROUP NORD LLC
NRG,NATIONALE REGIONALE TRANSPORT
NRK,NATURELINK CHARTER (PTY) LTD
NRL,NOLINOR AVIATION
NRN,ROYAL NETHERLANDS NAVY (KONINKLIJKE MARINE)
NRR,NATUREAIR
NRT,"NORESTAIR, S.L."
NRW,"POLIZEIFLIEGERSTAFFEL NORDRHEIN-WESTFALEN, DUESSELDORF"
NRX,NORSE AIR CHARTER
NSA,NILE SAFARIS AVIATION
NSC,SOCIETE DE TRANSPORT AERIEN DE MAURITANIE
NSE,"SATENA, SERVICIOS DE AERONAVEGACION A TERRITORIOS NAC"
NSF,NORTHAMPTONSHIRE SCHOOL OF FLYING LTD
NSH,STERLING AVIATION LLC
NSI,"NORTHERN SKIES AVIATION, INC. (LAUREL, MT)"
NSJ,"NANSHAN JET CO., LTD"
NSK,AIR INTERSALONIKA
NSL,NERIC LIMITED
NSM,"GLOBAL JET CORPORATION (SCOTTSDALE, AZ"
NSO,AEROLINEAS SOSA S.A.
NSP,SAMARITAN'S PURSE
NSR,NINE STAR AIRWAYS CO. LTD.
NSS,NESMA AIRLINES SAUDI ARABIA
NST,PAKISTAN AVIATORS & AVIATION (PVT) LTD
NSY,"SHANDONG NANSHAN INTERNATIONAL FLIGHT CO., LTD"
NSZ,NORWEGIAN AIR SWEDEN AOC AB
NTA,NORTHERN THUNDERBIRD AIR LTD.
NTC,"GIBSON AVIATION (EAU CLAIRE, WI)"
NTF,OK AVIATION WINGS
NTG,"SERVICIOS INTEGRALES DE AVIACION, S.A. DE C.V."
NTH,"HOKKAIDO AIR SYSTEM CO., LTD"
NTK,NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION (NATCA)
NTN,NATIONAL AIRWAYS CORPORATION (PTY.) LTD.
NTR,NATIREVA
NTS,"CIRRUS AIR, INC. (DALLAS, TX)"
NTW,"MAXAIR, LLC"
NTX,AK-AIR GEORGIA
NUA,PRIVATE AIRLINE SERVICES LTD
NUB,NOMAD AVIATION (EUROPE) LTD
NUK,STRAIT AIR (2000) LTD
NUL,"AEROSERVICIOS DE NUEVO LEON, S.A. DE C.V."
NUM,NOMAD AVIATION AG
NUR,NAWRS AIR
NUS,"NORTHERN ILLINOIS FLIGHT CENTER, INC. (LAKE IN THE HILLS, IL)"
NVA,AEROCLUB DE ALBACETE
NVC,NAV CANADA
NVD,AVION EXPRESS
NVJ,FLY INTERNATIONAL AIRWAYS
NVK,NIZHNEVARTOVSKAVIA
NVM,"NAVIERA MEXICANA, S.A. DE C.V."
NVO,"ENVUELO, S.L."
NVP,"NAVEGACAO AEREA DE PORTUGAL, NAV, EP"
NVQ,NOVO AIR
NVR,NOVA AIRLINES AB
NVS,NOUVELLE AIR AFFAIRES GABON
NVT,"NATIVE AMERICAN AIR AMBULANCE, INC. (MESA, AZ)"
NVY,ROYAL NAVY
NWA,NIGER AIRWAYS
NWB,NIGERIA AIR
NWC,AIRCOMPANY NORTH-WEST LLC
NWD,"NEW WORLD JET CORPORATION (RONKONKOMA, NY)"
NWE,"NORTHWEST AERO ASSOCIATES, INC. (ELKO, NV)"
NWF,"NORTHWEST FLYERS, INC. (SCHAUMBURG, IL)"
NWG,AIRWING AS
NWH,NORTHERN WINGS SA
NWK,NETWORK AVIATION AUSTRALIA
NWL,NORTH WRIGHT AIR LTD
NWO,NORTHWOOD HEADQUARTERS (RAF)
NWS,NORD WIND LLC
NWY,NEW WAY CARGO AIRLINES LLC
NXA,NXT AIR LTD
NXC,"NEXGEN AVIATION, LLC"
NXS,NEXUS AVIATION LIMITED
NXT,NEXTNET
NXU,NEXUS FLIGHT OPERATIONS SERVICES
NYB,FORCE NAVALE BELGE
NYL,MID AIRLINERS
NYS,NYASA EXPRESS
NYT,YETI AIRLINES (DOMESTIC)
NYX,NYXAIR OU
NZM,MOUNT COOK AIRLINE LTD
OAC,ORIENTAL AIRLINES LIMITED
OAD,ORSCOM TOURIST INSTALLATIONS COMPANY
OAE,"OMNI AIR INTERNATIONAL, INC. (TULSA, OK)"
OAL,OLYMPIC AIR
OAN,NATO NORTH ATLANTIC TREATY ORGANISATION
OAO,ARKHANGELSK 2 AVIATION DIVISION
OAR,"GRUPO ONE AIR AVIACION, S.L."
OAS,OASIS FLIGHT LTD
OAV,"OMNI - AVIACAO E TECNOLOGIA, LDA"
OAW,HELVETIC AIRWAYS AG
OAZ,ODESSA AIRCRAFT PLANT
OBC,OLYMPIC BROADCASTING SERVICES
OBJ,"COMUNICACION GLOBAL OBJETIVO, S.L."
OBK,AMAKO AIRLINES LIMITED
OBS,ORBEST
OBT,VIRGIN ORBIT
OCA,"AEROSERVICIOS CARABOBO, C.A. (ASERCA)"
OCC,GERMAN FORCES OPERATIONS CONTROL
OCE,HELICOCEAN
OCJ,OVERSTAR S.R.L.
OCL,OCL BARBADOS LTD
OCN,EW DISCOVER GMBH
OCO,OSTEND AIR COLLEGE
ODM,PAN AFRICAN AIRWAYS LTD
OEA,ORIENT THAI AIRLINES
OED,ORION AIR CHARTER
OES,ART AVIATION FLUGBETRIEBS GMBH
OEW,ONE AIRWAYS
OEY,RIMBUN AIR
OFK,OFEK
OFL,OPEN FLIGHT
OFT,"BUFFALO RIVER AIRCRAFT SERVICES, LLC"
OFY,"SERVICIOS AEREOS SOFFLY, S.A. DE C.V."
OGA,OASIS AIR
OGJ,BAKOJI AIRLINES SERVICES LTD
OHS,ODENGENE AIR SHUTTLE SERVICES LIMITED
OHY,ONUR HAVA TASIMACILIK AWMS
OIX,ORION-X
OJO,ONEJETONE AIRWAYS
OJT,ORYXJET LTD
OKA,OKAY AIRWAYS COMPANY LIMITED
OKC,"PRIVATE JETS, INC."
OKJ,OKADA AIRLINES LIMITED
OKL,"OKLAHOMA DEPARTMENT OF PUBLIC SAFETY, TROOP O (BETHANY, OK)"
OKS,SLOK AIR INTERNATIONAL (GAMBIA) LIMITED
OKT,"SOKO AVIATION, S.L."
OKW,OK-TRANS LLC
OLA,OVERLAND AIRWAYS LIMITED
OLC,SOLAR CARGO C.A.
OLD,"BEIJING ORENDA TRIBE GENERAL AVIATION CO., LTD."
OLE,"OPERADORA DE LINEAS EJECUTIVAS, S.A. DE C.V."
OLL,"OPERADORA LLAMINMEX, S.A. DE C.V."
OLO,AERONAVES DOMINICANAS S.R.L
OLR,COLAEREOS
OLS,SOL S.A. LINEAS AEREAS
OLV,"GA FLIGHT OF DE, INC. D/B/A AIRSTAR (SWAINSBORO, GA)"
OLY,OLYMPUS AIRWAYS
OMA,OMAN AIR
OMB,OMNI - BLU AVIATION
OMD,NOMADIC AVIATION GROUP
OME,"OMEGA AERIAL REFUELING SERVICES, INC."
OMF,"OMNISKY, S.A. DE C.V."
OMG,AEROMEGA LTD
OMI,OMNI TAXI AEREO S.A.
OML,"ORGANIZACOES MAMBRA, LDA"
OMR,MINAIR
OMS,SALAM AIR
OMT,CASTILLO MOURRA
ONE,OCEANAIR - LINHAS AEREAS LTDA.
ONI,OMNI AVIATION TRAINING CENTER
ONO,"AERONOR, S.A. DE C.V."
ONS,ONE AIRLINES
ONT,GOVERNMENT OF ONTARIO
ONY,25ONLY AVIATION GMBH
OOT,OUT OF THE BLUE AIR SAFARIS (PTY) LTD
OPM,FIREBLADE AVIATION (PTY) LTD.
OPN,"K & R AVIATION, LLC"
OPR,OPERACIONES AVIACORE SA DE CV
OPS,JET-OPS
OPT,"FLIGHT OPTIONS (JOHNSON CITY, NY)"
OPV,"OPERADORA DE VUELOS EJECUTIVOS, S.A. DE C.V."
ORA,"MONTAUK CARIBBEAN AIRWAYS, INC. D/B/A LONG ISLAND AIRLINES"
ORC,"ORIENTAL AIR BRIDGE CO., LTD"
ORE,ORANGE AVIATION
ORF,OMAN ROYAL FLIGHT
ORG,"STATE UNITARY ENTERPRISE ORENBURG REGION, INTERNATIONAL AIRPORT ORENBURG"
ORH,ORSHA AIR
ORI,"ORIONAIR, S.L."
ORK,ORCA AIRWAYS LTD
ORN,"ORANGE AIR LLC (SANFORD, FL)"
ORO,"CNAIR, S.A."
ORT,ORTAC AOC LTD
ORZ,"ZOREX, S.A."
OSA,OPEN SKY AVIATION S.A.R.L.
OSC,ONESKY AVIATION SERVICES SPA (ONESKY CHILE)
OSD,NAOC
OSJ,OSCAR JET
OSL,SOSOLISO LIMITED
OSN,"AEROSAN, S.A. DE C.V."
OSO,AVIAPARTNER LIMITED COMPANY
OSS,"SERVICIOS AEREOS NOTICIOSOS, S.A. DE C.V."
OST,OKLAHOMA STATE UNIVERSITY
OSU,"OHIO STATE UNIVERSITY FLIGHT EDUCATION DIVISION (COLUMBUS, OH)"
OSY,OPEN SKIES CONSULTATIVE COMMISSION (OSCC)
OTA,"BUSINESS AVIATIORS INC. (CASPER, WY)"
OTC,AIR TRAVEL CO. LTD.
OTF,ORANGE2FLY AIRLINES S.A.
OTK,ON-TRACK AVIATION LTD
OTN,LASTP-LINHAS AEREAS DE S. TOME E PRINCIPE (SAO TOME AND PRINCIPE AIRLINES)
OTR,ORIENT AIRLINES
OTS,"AEROTRESALIA, S.A. DE C.V."
OTT,"OTT AIRLINES CO., LTD."
OUA,"UNIVERSITY OF OKLAHOMA, DEPARTMENT OF AVIATION (NORMAN, OK)"
OUF,"BEIJING EOFA INTERNATIONAL JET CO., LTD."
OUL,OKLAHOMA AVIATION DBA SOULBIRD
OVA,AERO NOVA
OVC,"AEROVIC, C.A."
OVD,STATE ATM CORPORATION
OWE,OWENAIR (PTY) LTD
OWI,"AEROWIN, SA DE CV"
OWL,"MIAMI VALLEY AVIATION, INC. (MIDDLETOWN, OH)"
OWN,"AERO OWEN, S.A. DE C.V"
OXF,OXFORD AVIATION ACADEMY
OXS,OXUS AIRWAYS
OYA,FLY OYA INTERNATIONAL
OYE,KODA INTERNATIONAL LTD
OYO,OYONNAIR
OZB,PRIVATE AIRLINES SERVICES LTD
OZK,SOMA JETS
OZT,"PREMIER FLIGHT CENTER, LLC"
PAA,"PAN AMERICAN AIRWAYS CORPORATION (DANIA, FL)"
PAB,PARAIR
PAC,"POLAR AIR CARGO WORLDWIDE, INC. (WASHINGTON, DC)"
PAD,"PROFESSIONAL EXPRESS COURIER SERVICE, INC.(SEATTLE, WA)"
PAE,"PAISAJES ESPANOLES, S.A."
PAF,PATHFINDER AVIATION LLC
PAG,PERIMETER AVIATION LTD.
PAH,"PANORAMA AIR TOUR, INC. (HONOLULU, HI)"
PAI,"PARADISE AIRWAYS, INC. (SMYRNA, TN)"
PAJ,ALIPARMA
PAK,"PACIFIC ALASKA AIRLINES (FAIRBANKS, AK)"
PAL,PHILIPPINE AIR LINES INC. (PAL)
PAM,MAP LINHAS AEREAS
PAO,POLYNESIAN AIRLINE OPERATIONS LTD.
PAQ,PACIFIC AIR EXPRESS (SOLOMON ISLANDS) LIMITED
PAS,"PELITA AIR SERVICE, PT."
PAT,"DEPARTMENT OF THE ARMY, PRIORITY AIR TRANSPORT (DAVISON AVIATION COMMAND) (FORT BELVOIR, VA)"
PAU,PALAU AIRWAYS CORP.
PAV,"PROAIR AVIATION GMBH, FILDERSTADT"
PAW,POINTAIR BURKINA
PAX,"PAN AIR, INC. (HOUSTON, TX)"
PAY,PALM AVIATION
PAZ,POINT AFRIQUE NIGER SA
PBA,PILBARA AIRLINES PTY. LTD.
PBB,"POLIZEIHUBSCHRAUBERSTAFFEL BRANDENBURG, DIEPENSEE"
PBD,"POBEDA AIRLINES, LLC"
PBF,"PENNSYLVANIA BUREAU OF FORESTRY - FOREST FIRE PROTECTION (HARRISBURG, PA)"
PBL,POLYNESIAN BLUE
PBN,VIRGIN AUSTRALIA AIRLINES (NZ) LTD
PBR,FAST AIR LTD
PBU,AIR-BURUNDI
PBW,"POLIZEIHUBSCHRAUBERSTAFFEL BADEN-WUERTTEMBERG, STUTTGART"
PBY,PEARL AIR SERVICES (U) LTD.
PCE,"PIEDMONT AVIATION SERVICES, INC. D/B/A PACE AIRLINES (WINSTON-SALEM, NC)"
PCF,PACIFIC AIR EXPRESS AUSTRALIA PTY LTD
PCH,PILATUS FLUGZEUGWERKE AG
PCI,PROTEA COIN GROUP (PTY) LTD T/A COIN AVIATION
PCJ,"PACIFIC JET, INC. (ANCHORAGE, AK)"
PCK,AIR PACK EXPRESS S.A.
PCL,"PINNACLE AIR GROUP (SPRINGDALE, AR)"
PCM,"WESTAIR INDUSTRIES, INC. (CHICO, CA)"
PCN,"PRINCETON AVIATION CORPORATION (PRINCETON, NJ)"
PCO,PACIFIC COASTAL AIRLINE
PCP,AEROLINEA PRINCIPAL CHILE S.A.
PCR,"PEARSON AVIATION CORPORATION D/B/A PAC AIR(NASHUA, NH)"
PCS,"AIR PALACE, S.A. DE C.V."
PCT,GERMAN NAVY POLLUTION PATROL
PCX,"PACIFIC AVIATION CORPORATION (LOS ANGELES, CA)"
PDD,"PHILLIPS ALASKA, INC. (ANCHORAGE, AK)"
PDG,PLM DOLLAR GROUP LIMITED
PDI,"AIR PARADISE (SAN JUAN, PR)"
PDK,PREDANNACK (RNAS)
PDQ,"P D Q AIR CHARTER, INC. (PONTIAC, MI)"
PDT,"PIEDMONT AIRLINES, INC. D/B/A HENSON AVIATION - USAIR FLORIDA SHUTTLE - USAIR EXPRESS (SALISBURY, MD)"
PDU,PURDUE UNIVERSITY
PDX,PACKAGE DELIVERY XPRESS LTD
PDY,PEN-AVIA LTD
PEA,PAN EUROPEENNE AIR SERVICE
PEC,PROJETS AVIATION SENEGAL SAS
PEF,"PERFECT AVIATION, SA"
PEG,"PEGASUS ELITE AVIATION, INC. (LAKE HAVASU CITY, AZ)"
PEI,"PANAMEDIA, S.L."
PEL,PENIAL AIR LIMITED
PEM,PUNTA EUROPA AVIACION
PEO,PETRO AIR
PER,PETROLEUM AIR SERVICES
PET,AEROTRANSPORTE PETROLERO LTDA.
PEV,ALTENRHEIN LUFTFAHRT GMBH
PEX,SHELL AIRCRAFT LTD.
PFC,PERFORMANCE AIR LTD
PFI,"AEROLINEAS CHIHUAHUA AL PACIFICO, S.A. DE C.V."
PFL,"AVIATION MATTERS, INC. (PACIFICFLYER)"
PFP,POLICIA FEDERAL PREVENTIVA
PFR,"PACIFICAIR AIRLINES (CORVALLIS, OR)"
PFS,"PERRYCOOK FLIGHT SERVICES, LLC"
PFT,"C.C. CALZONE, LLC DBA PARAGON AIRWAYS"
PFU,AIR PFUNWA
PFY,PEL-AIR AVIATION PTY LTD
PFZ,PROFLIGHT AIR SERVICES LIMITED
PGA,"PORTUGALIA, COMPANHIA PORTUGUESA DE TRANSPORTES AEREOS S.A."
PGC,EUROPEAN AIRCRAFT PRIVATE CLUB
PGF,PARAGON GLOBAL FLIGHT SUPPORT
PGG,APG GOLD AVIATION
PGH,"PULKOVO AIRCRAFT SERVICES, CJSC"
PGJ,"USAC AIRWAYS 691, LLC"
PGL,PREMIAIR AVIATION SERVICES LTD
PGN,"TAILWIND AIR, LLC"
PGR,PRESTIGE AIR GROUP
PGS,TAURANGA AERO CLUB (INC)
PGT,PEGASUS HAVA TASIMACILIGI A.S. (PEGASUS)
PGV,PEGASE AVIATION
PGX,"PARAGON AIR EXPRESS, INC."
PHA,PIONAIR AUSTRALIA PTY LTD
PHB,PHOEBUS APOLLO AVIATION
PHC,PETROLEUM HELICOPTERS DE COLOMBIA S.A.
PHD,"DUNCAN AVIATION, INC. (LINCOLN, NE)"
PHE,PAWAN HANS LIMITED
PHF,"SHAANXI PHOENIX INTERNATIONAL FLYING COLLEGE CO., LTD"
PHG,PENNINE HELICOPTERS LTD
PHH,"POLIZEIHUBSCHRAUBERSTAFFEL HESSEN, EGELSBACH"
PHJ,"CORPORATE JET, LLC DBA PRIORITY JET (PEACHTREE CITY, GA)"
PHL,"PHILLIPS MICHIGAN CITY FLYING SERVICE, INC. (MICHIGAN CITY, IN)"
PHM,"PHI, INC (LAFAYETTE, LA)"
PHN,PHOENIX AVIATION LTD
PHP,"PSI AIR 2007, INC."
PHS,"POLIZEIHUBSCHRAUBERSTAFFEL SACHSEN, DRESDEN"
PHT,PAN HAVACILIK VE TICARET A.S.
PHU,PANNON AIR SERVICE LTD
PHV,PHENIX AVIATION
PHX,2080061 ONTARIO INC.
PIA,PAKISTAN INTERNATIONAL AIRLINES CORPORATION (PIA)
PIC,PACIFIC AIRLINES
PIK,"POLIZEIHUBSCHRAUBERSTAFFEL SACHSEN-ANHALT, MAGDEBURG"
PIM,"PINFRAMAT, LDA"
PIN,"PACIFIC INTERNATIONAL AIRLINES, INC. (TUCSON, AZ)"
PIO,"PIONEER AIRLINES, INC. (DENVER, CO)"
PIP,PILOT FLYSKOLE
PIR,PAMIR AIRWAYS
PIS,PARSIS
PIU,43 AIR SCHOOL
PIX,"PHOENIX AEROSPACE CO., LTD"
PJA,"PRIVATE JET MANAGEMENT (ELYRIA, OH)"
PJC,"HOLMAN LEASING SYSTEMS, INC., PITTSBURGH JET CENTER ( ZELIENOPLE, PA)"
PJE,"PRIVATE JET EXPEDITIONS, INC. (ATLANTA, GA)"
PJF,"PROJET AVIATION, LLC (WINCHESTER, VA)"
PJI,"PREMIER JETS, INC."
PJJ,PARADOX JETS LTD.
PJP,PRINCELY JETS (PVT)
PJS,"JET AVIATION, BUSINESS JETS AG"
PJT,PARTNER JET INC.
PJV,PREMIUM JET GMBH
PJZ,PREMIUM JET AG
PKP,"MOUNTAIN AIR EXPRESS, INC. (COLORADO SPRINGS, CO)"
PKR,PAKKER AVIO LTD
PKW,"PAK WEST AIRLINES, INC. (STOCKTON, CA)"
PKZ,PRIME AVIATION JSC
PLA,"POLYNESIAN AIR-WAYS (HONOLULU, HI)"
PLB,POLYNESIAN BLUE
PLC,POLICE AVIATION SERVICES
PLE,PLANAIR ENTERPRISES LTD
PLF,POLISH AIR FORCE
PLG,"MBK-S, OPEN JOINT STOCK COMPANY"
PLL,"AIR PAL, ESCUELA DE PILOTOS"
PLM,WAMOS AIR S.A.
PLN,PLANAR - SOCIEDADE DE AVIACAO CIVIL SARL
PLQ,PLANET AIRLINES
PLR,NORTHWESTERN AIR LEASE LTD.
PLS,PLACAR LINHAS AEREAS S A
PLT,"SOUTH CAROLINA AERONAUTICS COMMISSION (COLUMBIA, SC)"
PLU,"PILATUS PC-12 CENTER DE MEXICO, S.A. DE C.V."
PLV,"PERLA AIRLINES, C.A."
PLX,POOL AVIATION
PLY,PUMA LINHAS AEREAS LTDA
PLZ,PATIENT AIRLIFT SERVICES
PMA,PAN MALAYSIAN AIR TRANSPORT
PMC,"PRIMAC COURIER, INC. (ENGLEWOOD CLIFFS, NJ)"
PMF,"PROMOTORA ALFESTIVAL, S.A. DE C.V."
PMG,"P80 AIR CO., LTD."
PMI,"PRIMERO TRANSPORTES AEREOS, S.A. DE C.V."
PML,PRIME AIR SERVICES LIMITED
PMM,"PARADIGM AIR (DALLAS, TX)"
PMO,PETER AIRLINES
PMS,"PLANEMASTER SERVICES, INC. (WEST CHICAGO, IL)"
PMT,"PROGRESS MULTITRADE CO., LTD"
PMV,"POLIZEIHUBSCHRAUBERSTAFFEL MECKLENBURG-VORPOMMERN, ROSTOCK-LAAGE"
PMW,PARAMOUNT AIRWAYS
PMX,PAMBELE AVIATION
PNA,PALAU NATIONAL AIRLINES
PNC,PRINCE AVIATION
PNG,PUERTO RICO AIR NATIONAL GUARD
PNH,"PANH, JOINT-STOCK COMPANY"
PNJ,"PACIFIC NORTHWEST, INC. (WILMINGTON, DE)"
PNK,AIR PINK
PNL,"AERO PERSONAL, S.A. DE C.V."
PNM,AEROPANAMERICANO C.A.
PNO,PANORAMA AVIATION
PNP,PINEAPPLE AIR
PNR,PANAIR
PNU,"AERO SERVICIOS PLATINUM, S.A. DE C.V."
PNW,PALESTINIAN AIRLINES
PNX,AIS AIRLINES
PNY,POLISH NAVY
POA,PORTUGUESE ARMY
POB,"SERVICIOS AEREOS POBLANOS, S.A. DE C.V."
POC,"POCONO AIR LINES, INC. (EAST STROUDSBURG, PA)"
POE,PORTER AIRLINES (CANADA) LIMITED
POF,POLICE AUX FRONTIERS
POL,RIKSPOLISSTYRELSEN
POM,PROJETS AVIATION MALTA LTD
PON,PORTUGUESE NAVY
POR,"PORTEADORA DE COSOLA, S.A. DE C.V."
POS,PORSCHE AIR SERVICE GMBH
POW,HAGONDALE LIMITED
POY,"APOYO AEREO, S.A. DE C.V."
PPA,"PROPHETER CONSTRUCTION COMPANY, INC. D/B/A PROPHETER AVIATION (STERLING, IL)"
PPC,PALAU ASIA PACIFIC AIRLINES
PPG,"PHOENIX AIR TRANSPORT, INC. (PHOENIX, AZ)"
PPH,"POLIZEIHUBSCHRAUBERSTAFFEL NEIDERSACHSEN, HANNOVER"
PPK,"RAMP 66 (NORTH MYRTLE BEACH, SC)"
PPL,AIR PEGASUS PVT. LTD.
PPQ,"PERSONAS Y PAQUETES POR AIRE, S.A. DE C.V."
PPR,PROPSTAR AVIATION LTD
PPS,"BUTTE AVIATION, INC. (BUTTE, MT)"
PPT,PATRIA PILOT TRAINING OY
PPU,POLISH AIR NAVIGATION SERVICES AGENCY
PPV,"PETROPAVLOVSK, CJSC"
PQA,"PACIFIC COAST AIRLINES (NEWPORT BEACH, CA)"
PRA,PARS AVIATION SERVICE CO.
PRB,"PUERTO RICO AIR MANAGEMENT SERVICES, INC. (SAN JUAN, PR)"
PRD,"PRESIDENTIAL AVIATION (FT. LAUDERDALE, FL)"
PRE,PRECISION AIRCRAFT MANAGEMENT
PRF,PRECISION AIR SERVICES LTD.
PRG,AIR PRAGUE
PRH,"PRO AIR, INC. (SEATTLE WA)"
PRI,AERO PRIVATE
PRJ,TAXI FLY GROUP S.A.
PRK,"SWALLOW AVIACION, S.L."
PRL,PREMIER AIRLINES LTD
PRM,"PRIME AIR, INC.(OCTERVILLE, MA)"
PRN,"PIRINAIR EXPRESS, S.L."
PRO,"PROPAIR, INC"
PRP,PRT AVIATION S.L.
PRS,PARS AIR
PRT,PRIME SERVICE ITALIA S.R.L.
PRU,"PRINAIR, INC. (SAN JUAN, PR)"
PRV,"JET-A, LLC"
PRW,PRIMERA AIR NORDIC LTD.
PRX,PRADHAAN AIR EXPRESS
PRY,"PRIORITY AIR CHARTER, LLC (KIDRON, OH)"
PRZ,PERFORMANCE AIR SAPI DE CV
PSA,"PACIFIC ISLAND AVIATION, INC. (SAIPAN, MP)"
PSC,9736140 CANADA INC. - PASCAN
PSE,"AEROSERVICIO SIPSE, S.A. DE C.V."
PSF,PLYMOUTH SCHOOL OF FLYING LTD
PSG,PIER SEVEN AVIATION LIMITED
PSH,HELIDROME LTD T/A RED AVIATION
PSI,PONT INTERNATIONAL AIRLINE SERVICES N.V.
PSJ,AEROPASSION S.R.L
PSK,"PRESCOTT SUPPORT COMPANY (NASHVILLE, TN)"
PSN,"POTOSINA DEL AIRE, S.A. DE C.V."
PSO,"AEROTAXIS PEGASO, S.A. DE C.V."
PSP,"PUBLISERVICIOS AEREOS, S.A. DE C.V."
PSR,POLESTAR AVIATION
PSS,"RKC PROGRESS, AIR COMPANY"
PST,"PARSA, S.A."
PSU,"PHS PREMIUM AVIATION AND HANDLING SERVICES, SOCIEDADE UNIPESSOAL LDA"
PSV,"SERVICIOS AEREOS PROFESIONALES, S.A."
PSW,PSKOVAVIA
PSX,"PACIFIC SOUTHWEST AIRLINES, INC. (CARLBAD, CA)"
PSY,PLANIFICACION Y SOLUCIONES AEREAS
PSZ,"PRO AIR SERVICE (MIAMI, FL)"
PTA,PARATA AIR
PTB,PASSAREDO TRANSPORTES AEREOS S.A.
PTC,PILOT TRAINING COLLEGE
PTD,"AERO SERVICIO PITY, S.A. DE C.V."
PTE,"AERO COPTER, S.A. DE C.V."
PTH,PROTEUS HELICOPTERES
PTJ,"AIRSHOWS AMERICA THE PATRIOTS (BYRON, CA)"
PTK,PETROPAVLOVSK-KAMCHATSK AIR ENTERPRISE
PTL,"PROVIDENCE AIRLINE (COVENTRY, RI)"
PTN,PLATOON AVIATION GMBH & CO KG
PTO,"PILOT TRAINING NETWORK, GMBH, LAAGE"
PTP,PALAU TRANS PACIFIC AIRLINE
PTQ,"PORT TOWNSEND AIRWAYS (PORT TOWNSEND, WA)"
PTR,PORTER AIRLINES INC.
PTS,"PERFORMANCE TRANSPORTACION, S.A. DE C.V."
PTT,PATRIOT AVIATION
PTW,PATTAYA AIRWAYS
PTX,"PRESIDIUM AVIATION, INC. (SUGAR LAND, TX)"
PTY,"PETTY TRANSPORT, LLC (GREENSBORO, NC)"
PUE,"PLUS ULTRA LINEAS AEREAS, S.A."
PUF,WESSEX AVIATION LIMITED (TRADING AS AIR ALDERNEY LIMITED)
PUL,ORNGE AIR
PUN,PUNITZ FLUGBETRIEB GMBH
PUR,SPURWING AIRLINES (PTY) LTD
PUV,"PUBLIVOO, PUBLICIDADE E IMAGENS AEREAS, LDA."
PVA,PLANET NINE PRIVATE AIR
PVD,PAD AVIATION SERVICE GMBH
PVG,"PRIVILEGE STYLE, S.A."
PVJ,PRIVAJET LTD
PVL,PAL AIRLINES LTD
PVN,PERUVIAN AIR LINE S.A.
PVO,"SKY ONE HOLDINGS, LLC (FT. LAUDERDALE, FL)"
PVR,PRIV'AIR
PVS,PRIVATAIR SAUDI ARABIA
PVU,PEAU VAVA'U LIMITED
PVV,FLY PRO SRL
PWA,"PRIESTER AVIATION (WHEELING, IL)"
PWC,PRATT AND WHITNEY CANADA
PWD,"PAN AM WORLD AIRWAYS DOMINICANA, CXA."
PWF,"PRIVATE WINGS FLUGCHARTER GMBH, BERLIN"
PWR,QUANTA AVIATION SERVICES
PXA,PECOTOX AIR
PXC,PALAU EXPRESS AIRLINES CORPORATION
PXG,"AITHERAS AVIATION GROUP, LLC (CLEVELAND, OH)"
